2,0.021604938271604934
3,0.04320987654320987
4,0.055555555555555546
5,0.06790123456790122
6,0.10802469135802464
7,0.14814814814814808
8,0.15432098765432092
9,0.16049382716049382
10,0.12037037037037035
11,0.08024691358024691
12,0.040123456790123455
